order_id,customer_id,order_date,order_status,sales_channel
O000569,C04890,2025-10-26,Delivered,Mobile App
O000570,C15517,2025-10-28,Processing,Website
O000571,C04731,2025-11-21,Cancelled,Mobile App
O000572,C13649,2024-11-29,Delivered,Website
O000573,C10823,2025-10-14,Delivered,Website
O000574,C12160,2024-11-01,Delivered,Mobile App
O000575,C01689,2024-11-21,Delivered,Mobile App
O000576,C01296,2025-02-07,Delivered,Mobile App
O000577,C18313,2025-07-23,Delivered,Marketplace
O000578,C10911,2025-12-01,Returned,Website
O000579,C06227,2025-09-10,Shipped,Mobile App
O000580,C07950,2025-01-24,Delivered,Website
O000581,C10539,2025-10-02,Delivered,Mobile App
O000582,C11773,2025-06-28,Delivered,Mobile App
O000583,C16295,2025-10-01,Delivered,Marketplace
O000584,C15385,2025-03-07,Cancelled,Website
O000585,C13564,2025-08-02,Delivered,Website
O000586,C04782,2025-10-26,Delivered,Marketplace
O000587,C18978,2025-08-26,Delivered,Website
O000588,C10810,2025-06-23,Delivered,Mobile App
O000589,C16362,2025-12-27,Delivered,Mobile App
O000590,C08433,2025-08-16,Returned,Mobile App
O000591,C16076,2025-06-01,Delivered,Mobile App
O000592,C05547,2025-06-23,Shipped,Mobile App
O000593,C17765,2025-07-06,Returned,Mobile App
O000594,C02436,2025-12-28,Delivered,Mobile App
O000595,C13514,2024-07-10,Processing,Website
O000596,C04949,2025-06-05,Delivered,Mobile App
O000597,C01981,2025-10-12,Delivered,Website
O000598,C17440,2025-11-20,Delivered,Website
O000599,C09003,2025-11-24,Returned,Website
O000600,C14110,2025-09-20,Delivered,Website
O000601,C04880,2024-10-05,Delivered,Mobile App
O000602,C11615,2025-10-07,Shipped,Website
O000603,C13305,2025-07-15,Delivered,Marketplace
O000604,C07401,2025-12-01,Delivered,Mobile App
O000605,C01039,2024-11-10,Delivered,Website
O000606,C15598,2024-09-12,Delivered,Mobile App
O000607,C02710,2025-12-17,Processing,Mobile App
O000608,C10856,2025-11-19,Returned,Marketplace
O000609,C17307,2024-07-12,Delivered,Marketplace
O000610,C18573,2025-10-13,Delivered,Marketplace
O000611,C09188,2025-12-24,Delivered,Website
O000612,C10306,2024-05-13,Returned,Mobile App
O000613,C13052,2024-12-24,Delivered,Mobile App
O000614,C18570,2025-10-24,Processing,Mobile App
O000615,C17714,2025-08-13,Delivered,Mobile App
O000616,C02570,2025-12-24,Shipped,Website
O000617,C03201,2025-12-22,Delivered,Website
O000618,C19831,2025-10-11,Delivered,Mobile App
O000619,C10695,2025-09-08,Delivered,Mobile App
O000620,C14764,2025-05-31,Delivered,Mobile App
O000621,C12302,2025-05-23,Delivered,Mobile App
O000622,C12455,2025-02-05,Shipped,Website
O000623,C08076,2025-12-30,Delivered,Website
O000624,C12452,2025-08-09,Shipped,Website
O000625,C12768,2025-11-22,Delivered,Website
O000626,C10102,2025-08-23,Delivered,Website
O000627,C04342,2025-12-21,Delivered,Website
O000628,C18178,2025-09-29,Delivered,Website
O000629,C11598,2025-07-04,Delivered,Mobile App
O000630,C10631,2025-12-18,Delivered,Website
O000631,C12708,2025-09-24,Delivered,Marketplace
O000632,C07955,2025-11-11,Delivered,Mobile App
O000633,C05555,2024-10-03,Delivered,Website
O000634,C04782,2025-11-01,Delivered,Website
O000635,C09823,2025-11-25,Shipped,Website
O000636,C08081,2025-12-31,Delivered,Website
O000637,C03506,2024-09-02,Delivered,Marketplace
O000638,C10887,2025-12-18,Delivered,Mobile App
O000639,C10799,2025-09-14,Delivered,Mobile App
O000640,C19478,2025-11-04,Delivered,Mobile App
O000641,C06582,2025-10-14,Delivered,Marketplace
O000642,C10458,2025-09-07,Shipped,Mobile App
O000643,C18871,2025-08-07,Delivered,Website
O000644,C12876,2025-11-20,Delivered,Mobile App
O000645,C19407,2024-12-24,Delivered,Mobile App
O000646,C15127,2025-10-17,Delivered,Mobile App
O000647,C02267,2025-06-21,Delivered,Website
O000648,C09924,2024-09-26,Delivered,Website
O000649,C13866,2025-11-22,Delivered,Website
O000650,C19594,2025-07-16,Delivered,Mobile App
O000651,C13707,2025-06-24,Delivered,Marketplace
O000652,C17594,2025-09-08,Delivered,Website
O000653,C08135,2025-11-21,Delivered,Mobile App
O000654,C18456,2025-05-02,Returned,Website
O000655,C14106,2025-09-29,Delivered,Website
O000656,C16734,2025-11-20,Delivered,Mobile App
O000657,C07243,2025-03-25,Delivered,Mobile App
O000658,C19287,2025-10-08,Delivered,Website
O000659,C00805,2025-09-08,Delivered,Website
O000660,C02814,2025-06-01,Processing,Mobile App
O000661,C11415,2025-02-05,Delivered,Mobile App
O000662,C17076,2025-06-17,Delivered,Website
O000663,C14826,2025-01-14,Delivered,Website
O000664,C03772,2025-06-04,Processing,Mobile App
O000665,C05386,2025-12-17,Delivered,Mobile App
O000666,C10846,2025-11-21,Delivered,Mobile App
O000667,C13273,2025-11-14,Delivered,Mobile App
O000668,C12963,2024-07-06,Shipped,Marketplace
O000669,C14732,2025-11-25,Delivered,Mobile App
O000670,C06744,2025-02-08,Shipped,Mobile App
O000671,C02051,2025-11-14,Delivered,Marketplace
O000672,C06127,2025-12-28,Delivered,Mobile App
O000673,C08597,2025-10-20,Delivered,Mobile App
O000674,C19562,2025-07-10,Delivered,Mobile App
O000675,C11401,2025-03-16,Processing,Mobile App
O000676,C09747,2024-10-09,Delivered,Website
O000677,C07818,2025-07-30,Delivered,Website
O000678,C04633,2025-10-19,Delivered,Mobile App
O000679,C18836,2025-03-13,Delivered,Mobile App
O000680,C17609,2025-09-02,Cancelled,Marketplace
O000681,C05677,2025-06-16,Delivered,Website
O000682,C06131,2025-02-12,Processing,Mobile App
O000683,C11765,2024-02-03,Delivered,Website
O000684,C12582,2025-08-20,Delivered,Mobile App
O000685,C16113,2025-06-21,Delivered,Website
O000686,C05481,2025-06-01,Delivered,Mobile App
O000687,C07227,2025-04-21,Delivered,Website
O000688,C09460,2025-08-28,Shipped,Mobile App
O000689,C16231,2025-12-27,Delivered,Mobile App
O000690,C08779,2025-11-24,Processing,Website
O000691,C01364,2025-10-27,Delivered,Marketplace
O000692,C03356,2025-12-12,Processing,Mobile App
O000693,C09756,2024-06-22,Delivered,Website
O000694,C02851,2025-09-25,Processing,Website
O000695,C07765,2025-08-03,Shipped,Mobile App
O000696,C11490,2025-10-03,Delivered,Website
O000697,C06771,2025-10-06,Shipped,Mobile App
O000698,C17442,2025-03-12,Delivered,Website
O000699,C09590,2025-09-09,Delivered,Marketplace
O000700,C16857,2025-09-13,Shipped,Website
O000701,C13488,2025-01-20,Returned,Marketplace
O000702,C04158,2024-12-13,Delivered,Mobile App
O000703,C08112,2025-10-04,Processing,Website
O000704,C04659,2025-12-02,Delivered,Mobile App
O000705,C12294,2025-09-29,Delivered,Mobile App
O000706,C03051,2025-10-29,Delivered,Website
O000707,C12094,2025-12-05,Returned,Website
O000708,C00082,2025-09-09,Shipped,Mobile App
O000709,C11739,2025-10-11,Shipped,Website
O000710,C14079,2025-08-21,Delivered,Website
O000711,C09293,2025-08-08,Delivered,Website
O000712,C15904,2025-11-14,Delivered,Mobile App
O000713,C01587,2024-07-13,Delivered,Mobile App
O000714,C15060,2025-11-23,Delivered,Marketplace
O000715,C14461,2025-11-02,Delivered,Marketplace
O000716,C06630,2025-12-27,Cancelled,Marketplace
O000717,C09892,2025-10-16,Processing,Marketplace
O000718,C03059,2025-11-13,Delivered,Website
O000719,C05424,2025-10-23,Delivered,Website
O000720,C07673,2025-12-06,Delivered,Mobile App
O000721,C00036,2025-07-26,Delivered,Website
O000722,C07412,2025-05-22,Delivered,Website
O000723,C11259,2025-04-29,Returned,Website
O000724,C04332,2025-12-10,Delivered,Website
O000725,C03357,2024-06-28,Delivered,Marketplace
O000726,C04494,2025-06-14,Shipped,Mobile App
O000727,C04363,2024-11-14,Delivered,Mobile App
O000728,C19999,2025-07-17,Delivered,Website
O000729,C06982,2025-06-23,Cancelled,Mobile App
O000730,C14497,2025-12-28,Delivered,Website
O000731,C04036,2025-10-10,Delivered,Website
O000732,C04582,2025-12-06,Delivered,Website
O000733,C18134,2025-07-28,Delivered,Mobile App
O000734,C00879,2025-12-01,Processing,Marketplace
O000735,C06733,2025-12-30,Delivered,Website
O000736,C12837,2025-09-21,Delivered,Mobile App
O000737,C07843,2025-08-30,Delivered,Website
O000738,C19462,2024-09-20,Delivered,Marketplace
O000739,C11833,2025-06-12,Delivered,Marketplace
O000740,C18625,2025-08-08,Delivered,Mobile App
O000741,C15435,2024-03-25,Delivered,Website
O000742,C08592,2024-11-23,Delivered,Website
O000743,C13041,2025-05-16,Delivered,Mobile App
O000744,C13613,2025-09-15,Delivered,Website
O000745,C17583,2025-05-11,Delivered,Website
O000746,C10156,2024-09-30,Delivered,Website
O000747,C05092,2025-08-09,Delivered,Mobile App
O000748,C02167,2025-12-11,Delivered,Mobile App
O000749,C07820,2024-04-12,Delivered,Marketplace
O000750,C03801,2025-04-27,Delivered,Website
O000751,C05756,2025-05-21,Delivered,Website
O000752,C00372,2024-11-16,Delivered,Website
O000753,C16949,2025-07-18,Delivered,Website
O000754,C08807,2025-10-20,Shipped,Website
O000755,C14069,2024-12-23,Delivered,Website
O000756,C18896,2024-09-23,Delivered,Mobile App
O000757,C01817,2025-12-15,Processing,Website
O000758,C05155,2025-10-11,Shipped,Marketplace
O000759,C03780,2024-11-05,Shipped,Website
O000760,C00403,2025-10-09,Delivered,Website
O000761,C04918,2024-07-21,Cancelled,Marketplace
O000762,C18117,2025-05-08,Delivered,Website
O000763,C10484,2024-12-30,Processing,Mobile App
O000764,C03913,2025-11-17,Delivered,Website
O000765,C07314,2025-12-24,Returned,Marketplace
O000766,C02259,2025-12-05,Delivered,Website
O000767,C10181,2025-08-17,Delivered,Mobile App
O000768,C12089,2025-10-28,Delivered,Mobile App
O000769,C07949,2025-11-23,Delivered,Marketplace
O000770,C06404,2025-11-30,Shipped,Website
O000771,C00209,2025-12-29,Delivered,Website
O000772,C11352,2025-12-12,Returned,Website
O000773,C12330,2025-12-05,Delivered,Mobile App
O000774,C07805,2025-11-13,Delivered,Website
O000775,C04666,2025-12-25,Delivered,Marketplace
O000776,C17032,2025-08-24,Delivered,Website
O000777,C02783,2025-12-14,Delivered,Website
O000778,C12923,2025-08-24,Delivered,Website
O000779,C04284,2025-12-06,Delivered,Marketplace
O000780,C12877,2025-06-28,Delivered,Website
O000781,C02448,2025-12-21,Delivered,Mobile App
O000782,C03571,2025-12-14,Delivered,Website
O000783,C10291,2025-10-20,Delivered,Website
O000784,C06804,2025-05-19,Delivered,Website
O000785,C03930,2024-05-17,Delivered,Mobile App
O000786,C19770,2024-11-09,Delivered,Marketplace
O000787,C04861,2024-10-22,Delivered,Marketplace
O000788,C12985,2025-07-17,Delivered,Website
O000789,C05698,2025-12-03,Returned,Marketplace
O000790,C18218,2025-12-13,Delivered,Website
O000791,C04581,2025-06-13,Delivered,Mobile App
O000792,C07284,2024-05-29,Delivered,Website
O000793,C02754,2025-11-20,Delivered,Marketplace
O000794,C02458,2025-12-22,Returned,Website
O000795,C14531,2025-12-21,Delivered,Marketplace
O000796,C10865,2024-09-04,Delivered,Mobile App
O000797,C05505,2025-12-08,Processing,Website
O000798,C00967,2025-10-24,Delivered,Website
O000799,C07036,2025-05-16,Delivered,Website
O000800,C04871,2025-04-09,Delivered,Mobile App
O000801,C09671,2025-12-11,Delivered,Mobile App
O000802,C01999,2025-01-05,Delivered,Website
O000803,C06536,2025-11-10,Delivered,Marketplace
O000804,C17815,2025-08-18,Returned,Mobile App
O000805,C11768,2025-06-29,Delivered,Mobile App
O000806,C18536,2025-06-28,Delivered,Website
O000807,C00855,2025-08-16,Delivered,Website
O000808,C09206,2024-03-30,Shipped,Mobile App
O000809,C11713,2025-11-01,Returned,Marketplace
O000810,C03282,2025-11-05,Delivered,Website
O000811,C01833,2024-11-11,Delivered,Marketplace
O000812,C12728,2025-01-05,Cancelled,Marketplace
O000813,C05693,2025-09-03,Delivered,Website
O000814,C11757,2024-06-30,Delivered,Website
O000815,C18601,2025-12-19,Delivered,Marketplace
O000816,C16130,2025-11-30,Delivered,Mobile App
O000817,C02958,2024-06-16,Delivered,Website
O000818,C17251,2025-10-17,Delivered,Marketplace
O000819,C06602,2024-05-18,Delivered,Website
O000820,C10604,2025-12-17,Delivered,Mobile App
O000821,C04642,2025-07-23,Processing,Marketplace
O000822,C02377,2025-06-05,Delivered,Mobile App
O000823,C19203,2025-11-12,Delivered,Website
O000824,C05162,2025-11-10,Shipped,Marketplace
O000825,C10397,2025-11-19,Delivered,Mobile App
O000826,C11693,2025-08-06,Delivered,Mobile App
O000827,C12399,2025-11-13,Shipped,Website
O000828,C05824,2024-05-15,Cancelled,Marketplace
O000829,C12832,2025-12-15,Delivered,Mobile App
O000830,C07239,2025-11-01,Delivered,Marketplace
O000831,C04609,2025-02-17,Shipped,Website
O000832,C10470,2024-12-08,Delivered,Marketplace
O000833,C11002,2025-08-12,Delivered,Website
O000834,C02222,2025-03-06,Delivered,Website
O000835,C00042,2024-04-13,Delivered,Mobile App
O000836,C05451,2025-08-31,Delivered,Website
O000837,C17893,2025-12-04,Delivered,Mobile App
O000838,C18942,2025-11-20,Shipped,Website
O000839,C14788,2024-08-02,Shipped,Website
O000840,C00658,2025-08-02,Delivered,Website
O000841,C11201,2024-09-22,Processing,Website
O000842,C02458,2025-12-30,Cancelled,Marketplace
O000843,C11074,2025-10-29,Returned,Marketplace
O000844,C01016,2025-04-30,Cancelled,Website
O000845,C14228,2024-07-31,Delivered,Website
O000846,C06226,2025-05-14,Delivered,Mobile App
O000847,C17699,2025-06-23,Delivered,Website
O000848,C03143,2025-12-16,Delivered,Mobile App
O000849,C16088,2025-06-05,Delivered,Website
O000850,C02872,2025-03-13,Processing,Mobile App
O000851,C15740,2024-07-29,Delivered,Website
O000852,C09563,2025-06-02,Delivered,Website
O000853,C13025,2025-12-30,Delivered,Mobile App
O000854,C02987,2025-07-22,Delivered,Website
O000855,C12500,2025-11-08,Delivered,Website
O000856,C14410,2025-10-07,Delivered,Mobile App
O000857,C18490,2025-11-13,Delivered,Mobile App
O000858,C03169,2025-08-19,Delivered,Mobile App
O000859,C13566,2025-02-12,Delivered,Mobile App
O000860,C17124,2025-10-23,Returned,Mobile App
O000861,C15560,2025-12-21,Processing,Mobile App
O000862,C02588,2025-10-19,Cancelled,Mobile App
O000863,C16453,2025-10-14,Cancelled,Mobile App
O000864,C04832,2024-12-05,Cancelled,Website
O000865,C05478,2024-08-31,Shipped,Website
O000866,C13874,2024-11-09,Returned,Website
O000867,C04846,2025-10-11,Delivered,Marketplace
O000868,C02196,2024-06-05,Delivered,Website
O000869,C10687,2025-10-21,Delivered,Marketplace
O000870,C00406,2025-12-07,Delivered,Mobile App
O000871,C13750,2025-04-27,Delivered,Website
O000872,C19266,2024-08-31,Cancelled,Mobile App
O000873,C03310,2025-02-14,Processing,Marketplace
O000874,C13465,2025-02-20,Delivered,Mobile App
O000875,C19955,2025-11-12,Delivered,Website
O000876,C04714,2025-07-05,Delivered,Mobile App
O000877,C01271,2025-03-16,Processing,Website
O000878,C07785,2024-04-22,Shipped,Marketplace
O000879,C12205,2025-06-17,Delivered,Mobile App
O000880,C10190,2025-12-15,Processing,Marketplace
O000881,C03219,2025-12-31,Processing,Website
O000882,C14520,2025-04-08,Delivered,Website
O000883,C02926,2025-03-27,Delivered,Marketplace
O000884,C13343,2025-12-12,Shipped,Marketplace
O000885,C01842,2025-09-29,Shipped,Website
O000886,C16607,2025-03-21,Delivered,Marketplace
O000887,C18635,2025-10-23,Delivered,Marketplace
O000888,C06578,2024-05-02,Delivered,Mobile App
O000889,C11809,2025-09-14,Delivered,Mobile App
O000890,C16552,2025-08-23,Delivered,Website
O000891,C01002,2025-01-08,Delivered,Mobile App
O000892,C05820,2025-12-26,Delivered,Mobile App
O000893,C11281,2025-03-26,Processing,Website
O000894,C02962,2025-11-25,Delivered,Website
O000895,C18752,2025-07-16,Processing,Mobile App
O000896,C06775,2025-12-01,Delivered,Mobile App
O000897,C00292,2025-09-23,Cancelled,Mobile App
O000898,C19699,2025-03-12,Delivered,Mobile App
O000899,C10010,2024-12-22,Delivered,Website
O000900,C11427,2025-06-04,Delivered,Mobile App
O000901,C17061,2025-10-18,Delivered,Website
O000902,C16762,2025-12-12,Returned,Mobile App
O000903,C18398,2025-11-16,Delivered,Website
O000904,C03543,2025-11-26,Delivered,Marketplace
O000905,C10655,2025-06-21,Delivered,Mobile App
O000906,C09791,2025-02-06,Delivered,Mobile App
O000907,C01861,2025-12-24,Processing,Mobile App
O000908,C13242,2025-12-27,Delivered,Website
O000909,C00835,2025-12-12,Delivered,Website
O000910,C13716,2025-11-09,Delivered,Website
O000911,C18745,2024-08-30,Delivered,Mobile App
O000912,C17519,2025-11-01,Shipped,Marketplace
O000913,C11748,2025-09-01,Delivered,Website
O000914,C18293,2025-07-21,Delivered,Mobile App
O000915,C08476,2025-12-15,Shipped,Website
O000916,C10999,2025-12-03,Delivered,Website
O000917,C10063,2025-07-22,Shipped,Website
O000918,C08539,2025-08-11,Delivered,Website
O000919,C01759,2025-11-04,Delivered,Website
O000920,C03927,2025-06-03,Delivered,Website
O000921,C04941,2024-08-15,Returned,Website
O000922,C18659,2025-07-11,Delivered,Marketplace
O000923,C05910,2025-04-07,Delivered,Mobile App
O000924,C05795,2024-12-26,Delivered,Website
O000925,C08963,2025-05-30,Shipped,Website
O000926,C05192,2025-08-13,Shipped,Mobile App
O000927,C04241,2025-08-15,Delivered,Website
O000928,C14059,2025-07-22,Delivered,Website
O000929,C06535,2025-12-05,Delivered,Website
O000930,C10559,2025-12-06,Delivered,Mobile App
O000931,C08154,2025-01-25,Delivered,Website
O000932,C04225,2025-02-07,Delivered,Mobile App
O000933,C05473,2024-05-22,Processing,Website
O000934,C09530,2025-10-01,Shipped,Mobile App
O000935,C11071,2025-12-16,Processing,Marketplace
O000936,C11231,2025-06-13,Delivered,Website
O000937,C13219,2024-08-12,Delivered,Mobile App
O000938,C04300,2024-12-12,Shipped,Mobile App
O000939,C05538,2025-01-16,Delivered,Mobile App
O000940,C01225,2025-08-03,Processing,Website
O000941,C17523,2024-05-25,Delivered,Website
O000942,C03543,2025-04-04,Delivered,Website
O000943,C14560,2025-02-03,Delivered,Website
O000944,C05018,2024-12-28,Delivered,Mobile App
O000945,C09867,2025-06-09,Delivered,Mobile App
O000946,C08847,2025-12-02,Delivered,Website
O000947,C03438,2025-12-19,Delivered,Website
O000948,C03736,2025-12-23,Delivered,Website
O000949,C06546,2025-02-07,Processing,Marketplace
O000950,C11729,2025-12-26,Delivered,Website
O000951,C17962,2025-12-09,Cancelled,Mobile App
O000952,C15751,2025-02-20,Delivered,Website
O000953,C02917,2025-05-14,Processing,Mobile App
O000954,C04888,2025-03-04,Shipped,Website
O000955,C03320,2024-12-11,Delivered,Mobile App
O000956,C09701,2024-12-21,Delivered,Website
O000957,C05725,2024-02-12,Processing,Website
O000958,C10247,2025-05-18,Shipped,Website
O000959,C01504,2024-08-27,Processing,Mobile App
O000960,C05588,2025-08-22,Delivered,Website
O000961,C08792,2024-10-04,Delivered,Website
O000962,C03731,2025-11-07,Delivered,Mobile App
O000963,C12640,2025-08-18,Shipped,Mobile App
O000964,C05466,2025-10-16,Delivered,Mobile App
O000965,C05224,2024-07-09,Delivered,Mobile App
O000966,C18644,2025-11-13,Delivered,Website
O000967,C11751,2025-10-08,Delivered,Mobile App
O000968,C04282,2025-04-27,Cancelled,Website
O000969,C13477,2025-09-09,Delivered,Website
O000970,C10297,2024-10-10,Delivered,Mobile App
O000971,C18896,2025-02-21,Returned,Mobile App
O000972,C11086,2025-11-12,Delivered,Mobile App
O000973,C03121,2025-09-13,Delivered,Website
O000974,C11330,2025-11-18,Delivered,Website
O000975,C18296,2025-12-10,Returned,Website
O000976,C05143,2025-08-02,Processing,Marketplace
O000977,C05420,2024-06-14,Shipped,Website
O000978,C10843,2025-10-04,Delivered,Website
O000979,C12408,2025-08-22,Shipped,Website
O000980,C14556,2025-11-24,Delivered,Website
O000981,C16334,2025-07-31,Delivered,Marketplace
O000982,C00583,2025-04-09,Delivered,Website
O000983,C17993,2025-03-11,Processing,Mobile App
O000984,C09982,2025-11-18,Delivered,Mobile App
O000985,C14950,2025-08-11,Delivered,Website
O000986,C07305,2025-08-02,Delivered,Mobile App
