customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,customer_segment
C09297,39,9,641757.0,4,5,5,14,Champions
C03807,2,6,641557.5,5,3,5,13,Champions
C18202,8,9,641500.5,5,5,5,15,Champions
C01964,120,10,641083.5,2,5,5,12,Loyal Customers
C02129,112,8,641005.5,2,4,5,11,Loyal Customers
C18515,25,5,640912.5,4,3,5,12,Loyal Customers
C03130,1,9,640825.0,5,5,5,15,Champions
C06263,7,8,640682.0,5,4,5,14,Champions
C05456,11,4,640664.0,5,2,5,12,Loyal Customers
C18905,45,9,640661.5,3,5,5,13,Champions
C06769,64,11,640514.0,3,5,5,13,Champions
C02040,17,5,640506.0,5,3,5,13,Champions
C09459,54,6,640451.0,3,3,5,11,Loyal Customers
C09661,1,10,640293.0,5,5,5,15,Champions
C02790,112,7,640187.5,2,4,5,11,Loyal Customers
C16702,60,10,640142.5,3,5,5,13,Champions
C15697,81,7,640117.5,2,4,5,11,Loyal Customers
C12758,22,5,639981.0,4,3,5,12,Loyal Customers
C12448,2,9,639740.0,5,5,5,15,Champions
C08332,9,7,639300.0,5,4,5,14,Champions
C18743,35,5,638841.5,4,3,5,12,Loyal Customers
C00223,33,8,638547.0,4,4,5,13,Champions
C10523,2,6,637888.5,5,3,5,13,Champions
C17264,101,7,637782.0,2,4,5,11,Loyal Customers
C05749,9,12,637538.5,5,5,5,15,Champions
C11817,3,7,636962.0,5,4,5,14,Champions
C08754,8,6,636747.5,5,3,5,13,Champions
C05067,38,5,636595.0,4,3,5,12,Loyal Customers
C17247,30,6,636549.5,4,3,5,12,Loyal Customers
C00583,103,9,636480.0,2,5,5,12,Loyal Customers
C15571,1,8,636431.0,5,4,5,14,Champions
C13751,50,4,635929.0,3,2,5,10,Loyal Customers
C00813,19,10,635819.0,4,5,5,14,Champions
C12821,424,6,635644.5,1,3,5,9,Potential Customers
C15777,37,11,635586.5,4,5,5,14,Champions
C02096,67,10,635295.0,3,5,5,13,Champions
C19783,31,9,635227.5,4,5,5,14,Champions
C04985,32,9,635137.0,4,5,5,14,Champions
C06520,34,6,634655.0,4,3,5,12,Loyal Customers
C03841,117,11,634537.0,2,5,5,12,Loyal Customers
C19941,2,11,634529.5,5,5,5,15,Champions
C13340,23,4,633998.5,4,2,5,11,Loyal Customers
C11707,2,11,633542.0,5,5,5,15,Champions
C06111,69,8,633312.0,3,4,5,12,Loyal Customers
C02065,46,7,633118.5,3,4,5,12,Loyal Customers
C10589,8,10,632627.0,5,5,5,15,Champions
C03307,36,8,632615.5,4,4,5,13,Champions
C14928,17,9,632527.5,5,5,5,15,Champions
C15449,16,9,632403.0,5,5,5,15,Champions
C06470,12,10,632389.0,5,5,5,15,Champions
C08496,31,6,632173.5,4,3,5,12,Loyal Customers
C00808,8,9,631422.0,5,5,5,15,Champions
C10465,33,10,631318.0,4,5,5,14,Champions
C14462,14,6,631065.0,5,3,5,13,Champions
C08394,158,5,630626.5,2,3,5,10,Loyal Customers
C05332,118,6,630320.5,2,3,5,10,Loyal Customers
C06938,107,6,630052.0,2,3,5,10,Loyal Customers
C02656,123,7,629993.5,2,4,5,11,Loyal Customers
C09195,39,11,629677.5,4,5,5,14,Champions
C06585,9,6,629476.0,5,3,5,13,Champions
C01588,2,7,629188.0,5,4,5,14,Champions
C09463,71,7,628982.0,3,4,5,12,Loyal Customers
C11023,5,5,628961.0,5,3,5,13,Champions
C05804,3,7,628798.5,5,4,5,14,Champions
C09586,15,7,628663.5,5,4,5,14,Champions
C17661,2,8,628482.5,5,4,5,14,Champions
C11192,22,7,628361.5,4,4,5,13,Champions
C03201,2,9,627997.0,5,5,5,15,Champions
C16599,27,7,627851.0,4,4,5,13,Champions
C06363,8,7,627823.0,5,4,5,14,Champions
C01045,1,9,627616.5,5,5,5,15,Champions
C15570,177,5,627582.0,2,3,5,10,Loyal Customers
C03175,83,9,627307.0,2,5,5,12,Loyal Customers
C09204,20,8,627156.5,4,4,5,13,Champions
C05566,10,9,627001.0,5,5,5,15,Champions
C08857,5,9,626807.0,5,5,5,15,Champions
C07290,43,7,626598.5,3,4,5,12,Loyal Customers
C04534,102,8,626135.0,2,4,5,11,Loyal Customers
C18810,22,8,626085.5,4,4,5,13,Champions
C14070,14,5,626064.0,5,3,5,13,Champions
C00087,97,8,625895.0,2,4,5,11,Loyal Customers
C14955,41,9,625832.5,3,5,5,13,Champions
C02799,7,13,625442.0,5,5,5,15,Champions
C00759,10,7,625172.5,5,4,5,14,Champions
C10246,55,8,624887.5,3,4,5,12,Loyal Customers
C03666,26,12,624803.5,4,5,5,14,Champions
C09313,3,6,624746.5,5,3,5,13,Champions
C14195,6,7,624669.0,5,4,5,14,Champions
C18125,91,8,624419.0,2,4,5,11,Loyal Customers
C13700,1,12,624255.0,5,5,5,15,Champions
C08439,182,4,623690.0,1,2,5,8,Potential Customers
C08772,1,11,623537.5,5,5,5,15,Champions
C15119,13,12,623399.5,5,5,5,15,Champions
C07105,147,5,622835.5,2,3,5,10,Loyal Customers
C17504,2,9,622600.5,5,5,5,15,Champions
C17356,61,8,622509.0,3,4,5,12,Loyal Customers
C00869,64,6,621987.5,3,3,5,11,Loyal Customers
C09282,56,7,621835.0,3,4,5,12,Loyal Customers
C13078,1,8,621757.5,5,4,5,14,Champions
C07019,1,8,621642.0,5,4,5,14,Champions
C03236,62,6,621624.0,3,3,5,11,Loyal Customers
C12156,6,10,621414.5,5,5,5,15,Champions
C19714,14,8,621310.5,5,4,5,14,Champions
C03601,5,9,621230.0,5,5,5,15,Champions
C03321,23,7,620937.5,4,4,5,13,Champions
C16942,2,7,620744.5,5,4,5,14,Champions
C19507,51,9,620482.5,3,5,5,13,Champions
C15211,321,6,620160.5,1,3,5,9,Potential Customers
C15401,56,6,619938.0,3,3,5,11,Loyal Customers
C09700,30,11,619761.0,4,5,5,14,Champions
C03714,21,8,619710.0,4,4,5,13,Champions
C17287,2,10,619689.5,5,5,5,15,Champions
C04101,11,8,619238.5,5,4,5,14,Champions
C10632,2,7,619230.5,5,4,5,14,Champions
C17078,61,9,619139.5,3,5,5,13,Champions
C14086,3,8,618950.5,5,4,5,14,Champions
C05852,2,7,618650.0,5,4,5,14,Champions
C10910,137,9,618489.0,2,5,5,12,Loyal Customers
C07619,2,7,618307.0,5,4,5,14,Champions
C14962,2,6,618095.0,5,3,5,13,Champions
C01165,62,9,617897.5,3,5,5,13,Champions
C00911,14,7,617618.5,5,4,5,14,Champions
C02303,34,10,617387.5,4,5,5,14,Champions
C11541,10,8,617074.5,5,4,5,14,Champions
C04332,2,11,616931.0,5,5,5,15,Champions
C08932,7,9,616606.0,5,5,5,15,Champions
C14365,1,11,616512.0,5,5,5,15,Champions
C03500,4,8,616294.5,5,4,5,14,Champions
C04252,22,9,616274.0,4,5,5,14,Champions
C02322,12,10,615921.5,5,5,5,15,Champions
C03726,355,9,615718.5,1,5,5,11,Loyal Customers
C18913,26,7,615617.0,4,4,5,13,Champions
C08941,2,8,615499.0,5,4,5,14,Champions
C17845,123,5,615468.5,2,3,5,10,Loyal Customers
C13590,22,8,615298.5,4,4,5,13,Champions
C11690,33,10,615173.0,4,5,5,14,Champions
C04852,169,5,614989.5,2,3,5,10,Loyal Customers
C12334,9,10,614851.0,5,5,5,15,Champions
C04122,36,7,614467.0,4,4,5,13,Champions
C00857,12,11,614455.0,5,5,5,15,Champions
C04380,12,11,614414.0,5,5,5,15,Champions
C15702,17,7,614401.0,5,4,5,14,Champions
C12746,260,3,614236.5,1,1,5,7,Potential Customers
C04594,3,8,614124.0,5,4,5,14,Champions
C13138,5,9,613787.5,5,5,5,15,Champions
C00932,111,4,613074.0,2,2,5,9,Potential Customers
C15814,101,6,613046.5,2,3,5,10,Loyal Customers
C14017,7,8,613024.5,5,4,5,14,Champions
C00376,57,6,612748.5,3,3,5,11,Loyal Customers
C05509,19,9,612362.0,4,5,5,14,Champions
C18431,3,5,612277.0,5,3,5,13,Champions
C00422,21,7,612111.5,4,4,5,13,Champions
C17487,184,7,611915.0,1,4,5,10,Loyal Customers
C14105,14,8,611907.0,5,4,5,14,Champions
C02394,175,8,611450.0,2,4,5,11,Loyal Customers
C14755,10,6,611353.5,5,3,5,13,Champions
C09033,7,11,611185.5,5,5,5,15,Champions
C14733,61,7,611064.5,3,4,5,12,Loyal Customers
C02142,45,6,611048.0,3,3,5,11,Loyal Customers
C05434,23,9,610869.0,4,5,5,14,Champions
C13543,5,8,610188.0,5,4,5,14,Champions
C16213,158,4,609960.0,2,2,5,9,Potential Customers
C14536,2,8,609738.0,5,4,5,14,Champions
C01260,31,7,609548.5,4,4,5,13,Champions
C18334,151,8,609444.5,2,4,5,11,Loyal Customers
C12713,107,5,609355.5,2,3,5,10,Loyal Customers
C17990,193,7,608760.0,1,4,5,10,Loyal Customers
C17695,99,6,608680.5,2,3,5,10,Loyal Customers
C16102,15,8,608422.5,5,4,5,14,Champions
C02619,1,10,608273.5,5,5,5,15,Champions
C14328,18,8,608079.0,4,4,5,13,Champions
C11732,43,8,608001.5,3,4,5,12,Loyal Customers
C15426,5,8,607734.0,5,4,5,14,Champions
C18859,203,8,607724.5,1,4,5,10,Loyal Customers
C04867,10,11,607663.5,5,5,5,15,Champions
C09142,6,8,607661.5,5,4,5,14,Champions
C17675,116,5,607387.0,2,3,5,10,Loyal Customers
C16903,125,6,607158.5,2,3,5,10,Loyal Customers
C10057,260,4,607148.5,1,2,5,8,Potential Customers
C08799,7,8,607120.0,5,4,5,14,Champions
C15844,10,10,606955.0,5,5,5,15,Champions
C09807,2,9,606913.5,5,5,5,15,Champions
C12152,134,8,606784.5,2,4,5,11,Loyal Customers
C12872,116,7,606769.0,2,4,5,11,Loyal Customers
C10070,14,7,606644.0,5,4,5,14,Champions
C08430,36,10,606548.5,4,5,5,14,Champions
C04958,51,9,606082.0,3,5,5,13,Champions
C03874,10,6,605883.0,5,3,5,13,Champions
C02684,1,6,605678.0,5,3,5,13,Champions
C06218,39,5,605236.0,4,3,5,12,Loyal Customers
C10039,14,7,605015.5,5,4,5,14,Champions
C04572,9,10,604705.5,5,5,5,15,Champions
C12899,11,8,604683.5,5,4,5,14,Champions
C17941,42,8,604424.5,3,4,5,12,Loyal Customers
C11100,29,9,604151.5,4,5,5,14,Champions
C00975,19,10,603596.5,4,5,5,14,Champions
C03093,76,8,603387.0,3,4,5,12,Loyal Customers
C09830,70,7,603241.0,3,4,5,12,Loyal Customers
C14775,5,8,603102.5,5,4,5,14,Champions
C07033,9,5,602802.5,5,3,5,13,Champions
C00641,42,10,602713.5,3,5,5,13,Champions
C18194,35,10,602638.0,4,5,5,14,Champions
C10113,79,7,602547.0,3,4,5,12,Loyal Customers
C14828,6,12,602544.0,5,5,5,15,Champions
C02291,19,7,602522.5,4,4,5,13,Champions
C15464,32,8,602107.5,4,4,5,13,Champions
C10103,94,7,601962.0,2,4,5,11,Loyal Customers
C07996,56,6,601849.0,3,3,5,11,Loyal Customers
C03740,76,10,601737.5,3,5,5,13,Champions
C19123,1,7,601708.0,5,4,5,14,Champions
C05767,29,8,601622.5,4,4,5,13,Champions
C10188,2,8,601492.0,5,4,5,14,Champions
C04863,7,6,601129.5,5,3,5,13,Champions
C06826,78,6,601031.5,3,3,5,11,Loyal Customers
C16204,82,5,600795.5,2,3,5,10,Loyal Customers
C01279,27,9,600540.0,4,5,5,14,Champions
C05042,22,8,600289.5,4,4,5,13,Champions
C17157,10,8,600191.5,5,4,5,14,Champions
C11718,76,11,599998.0,3,5,5,13,Champions
C08079,61,6,599882.0,3,3,5,11,Loyal Customers
C02687,16,5,599847.0,5,3,5,13,Champions
C19412,14,5,599592.5,5,3,5,13,Champions
C11614,71,8,599559.5,3,4,5,12,Loyal Customers
C05172,74,8,599535.0,3,4,5,12,Loyal Customers
C08396,63,5,599503.5,3,3,5,11,Loyal Customers
C14129,26,9,599251.0,4,5,5,14,Champions
C03715,150,8,599250.5,2,4,5,11,Loyal Customers
C04581,47,12,599054.0,3,5,5,13,Champions
C13904,35,11,599040.5,4,5,5,14,Champions
C05822,64,10,598874.0,3,5,5,13,Champions
C13417,54,8,598814.0,3,4,5,12,Loyal Customers
C17676,24,7,598515.5,4,4,5,13,Champions
C07493,203,9,598110.5,1,5,5,11,Loyal Customers
C05473,80,8,597971.5,2,4,5,11,Loyal Customers
C10001,49,5,597856.5,3,3,5,11,Loyal Customers
C07995,27,9,597785.0,4,5,5,14,Champions
C03291,109,9,597711.5,2,5,5,12,Loyal Customers
C01296,2,9,597640.5,5,5,5,15,Champions
C08182,28,6,597329.5,4,3,5,12,Loyal Customers
C11231,29,10,596621.0,4,5,5,14,Champions
C17790,20,8,596539.0,4,4,5,13,Champions
C04138,109,8,596405.5,2,4,5,11,Loyal Customers
C16277,39,9,596198.5,4,5,5,14,Champions
C02015,48,8,596042.5,3,4,5,12,Loyal Customers
C08776,145,10,595967.0,2,5,5,12,Loyal Customers
C04288,114,8,595940.5,2,4,5,11,Loyal Customers
C08622,28,7,595772.5,4,4,5,13,Champions
C03253,206,10,595596.5,1,5,5,11,Loyal Customers
C16995,47,7,595575.0,3,4,5,12,Loyal Customers
C06717,72,5,595158.5,3,3,5,11,Loyal Customers
C08433,36,7,595023.5,4,4,5,13,Champions
C13842,4,11,594960.5,5,5,5,15,Champions
C06197,2,9,594133.5,5,5,5,15,Champions
C12339,55,8,594038.5,3,4,5,12,Loyal Customers
C07627,39,11,594026.5,4,5,5,14,Champions
C14109,110,6,593950.0,2,3,5,10,Loyal Customers
C10734,17,10,593897.5,5,5,5,15,Champions
C08253,4,8,593867.0,5,4,5,14,Champions
C11438,1,7,593799.0,5,4,5,14,Champions
C08968,11,9,593649.0,5,5,5,15,Champions
C00303,12,7,593544.0,5,4,5,14,Champions
C15187,1,11,593312.5,5,5,5,15,Champions
C09834,9,8,593270.5,5,4,5,14,Champions
C10785,56,6,593252.5,3,3,5,11,Loyal Customers
C05325,8,8,593218.5,5,4,5,14,Champions
C01807,96,6,593193.5,2,3,5,10,Loyal Customers
C10096,21,8,593097.5,4,4,5,13,Champions
C03793,5,7,593072.0,5,4,5,14,Champions
C18140,28,9,592921.5,4,5,5,14,Champions
C15333,1,9,592388.5,5,5,5,15,Champions
C04179,25,8,592342.5,4,4,5,13,Champions
C09289,16,9,592211.0,5,5,5,15,Champions
C04650,70,9,592179.0,3,5,5,13,Champions
C14554,38,5,592148.0,4,3,5,12,Loyal Customers
C13509,62,7,592092.0,3,4,5,12,Loyal Customers
C18240,65,11,592066.0,3,5,5,13,Champions
C06816,8,5,591885.5,5,3,5,13,Champions
C04451,3,3,591853.5,5,1,5,11,Loyal Customers
C08466,32,5,591786.5,4,3,5,12,Loyal Customers
C12344,7,9,591595.0,5,5,5,15,Champions
C04036,45,8,591373.5,3,4,5,12,Loyal Customers
C17916,33,9,591297.5,4,5,5,14,Champions
C19425,5,5,591194.0,5,3,5,13,Champions
C04385,6,6,590713.5,5,3,5,13,Champions
C01060,6,7,590549.5,5,4,5,14,Champions
C03447,111,5,590417.5,2,3,5,10,Loyal Customers
C04927,72,7,590177.5,3,4,5,12,Loyal Customers
C03027,201,5,590054.5,1,3,5,9,Potential Customers
C13330,8,5,590035.5,5,3,5,13,Champions
C17003,3,9,589998.5,5,5,5,15,Champions
C08765,4,6,589710.0,5,3,5,13,Champions
C11838,19,8,589642.0,4,4,5,13,Champions
C07869,3,6,589560.5,5,3,5,13,Champions
C08114,4,9,589433.5,5,5,5,15,Champions
C06881,71,7,589363.0,3,4,5,12,Loyal Customers
C14110,9,9,589187.5,5,5,5,15,Champions
C08010,35,8,589124.0,4,4,5,13,Champions
C07268,1,12,588956.5,5,5,5,15,Champions
C17713,91,6,588810.5,2,3,5,10,Loyal Customers
C04933,14,5,588752.5,5,3,5,13,Champions
C02971,69,5,588682.5,3,3,5,11,Loyal Customers
C02701,40,12,588589.0,3,5,5,13,Champions
C08764,9,6,588412.5,5,3,5,13,Champions
C05508,43,7,588244.0,3,4,5,12,Loyal Customers
C05727,1,7,588239.0,5,4,5,14,Champions
C06330,8,8,588156.5,5,4,5,14,Champions
C12818,11,7,588047.0,5,4,5,14,Champions
C16984,17,6,587904.0,5,3,5,13,Champions
C09849,54,10,587800.0,3,5,5,13,Champions
C14785,8,12,587468.0,5,5,5,15,Champions
C11937,145,8,587197.5,2,4,5,11,Loyal Customers
C04119,106,9,587069.0,2,5,5,12,Loyal Customers
C02503,80,6,587024.5,2,3,5,10,Loyal Customers
C17180,29,12,586886.5,4,5,5,14,Champions
C09953,9,9,586866.0,5,5,5,15,Champions
C17112,6,6,586807.5,5,3,5,13,Champions
C18048,127,6,586790.0,2,3,5,10,Loyal Customers
C02125,108,8,586625.0,2,4,5,11,Loyal Customers
C04160,106,5,586477.5,2,3,5,10,Loyal Customers
C17511,67,6,586470.0,3,3,5,11,Loyal Customers
C09274,3,8,586248.5,5,4,5,14,Champions
C00091,8,7,586044.5,5,4,5,14,Champions
C16928,5,7,586006.0,5,4,5,14,Champions
C02321,38,9,585721.5,4,5,5,14,Champions
C05274,101,6,585680.5,2,3,5,10,Loyal Customers
C13938,38,8,585596.5,4,4,5,13,Champions
C06529,49,5,585389.0,3,3,5,11,Loyal Customers
C08390,5,12,585389.0,5,5,5,15,Champions
C03104,73,9,584992.5,3,5,5,13,Champions
C07118,4,5,584864.0,5,3,5,13,Champions
C04644,14,13,584614.0,5,5,5,15,Champions
C19064,177,6,584418.0,2,3,5,10,Loyal Customers
C14272,10,9,584414.5,5,5,5,15,Champions
C07848,125,6,584322.5,2,3,5,10,Loyal Customers
C08135,19,8,584223.0,4,4,5,13,Champions
C01410,30,5,584135.0,4,3,5,12,Loyal Customers
C06811,52,8,584080.0,3,4,5,12,Loyal Customers
C01707,5,7,584034.0,5,4,5,14,Champions
C11299,62,7,584009.0,3,4,5,12,Loyal Customers
C16786,168,5,583913.5,2,3,5,10,Loyal Customers
C14944,14,8,583629.5,5,4,5,14,Champions
C03896,105,6,583622.0,2,3,5,10,Loyal Customers
C13597,97,9,583368.5,2,5,5,12,Loyal Customers
C14699,2,10,583273.0,5,5,5,15,Champions
C09104,2,7,583169.5,5,4,5,14,Champions
C12148,79,6,582595.0,3,3,5,11,Loyal Customers
C08294,24,7,582513.5,4,4,5,13,Champions
C02512,2,8,582393.0,5,4,5,14,Champions
C01586,13,6,582243.5,5,3,5,13,Champions
C18624,11,8,581871.0,5,4,5,14,Champions
C08594,5,11,581662.0,5,5,5,15,Champions
C09841,6,10,581293.5,5,5,5,15,Champions
C12030,18,5,581211.5,4,3,5,12,Loyal Customers
C12062,4,12,581150.0,5,5,5,15,Champions
C15357,52,5,581102.0,3,3,5,11,Loyal Customers
C10594,7,8,581087.5,5,4,5,14,Champions
C13262,3,9,581012.5,5,5,5,15,Champions
C12977,4,7,580885.5,5,4,5,14,Champions
C08217,233,8,580849.0,1,4,5,10,Loyal Customers
C03733,1,9,580747.5,5,5,5,15,Champions
C09672,30,8,580641.0,4,4,5,13,Champions
C02728,24,8,580624.5,4,4,5,13,Champions
C17994,100,7,580252.5,2,4,5,11,Loyal Customers
C13233,53,6,580191.0,3,3,5,11,Loyal Customers
C08780,18,9,580186.5,4,5,5,14,Champions
C05657,26,5,580175.0,4,3,5,12,Loyal Customers
C14665,69,9,580172.0,3,5,5,13,Champions
C08704,127,8,579727.5,2,4,5,11,Loyal Customers
C19366,30,9,579718.5,4,5,5,14,Champions
C04645,25,10,579486.5,4,5,5,14,Champions
C05515,83,5,579417.0,2,3,5,10,Loyal Customers
C01744,58,9,579128.0,3,5,5,13,Champions
C07372,1,8,579077.5,5,4,5,14,Champions
C03393,23,4,579043.0,4,2,5,11,Loyal Customers
C19719,16,6,578850.0,5,3,5,13,Champions
C11271,14,9,578680.0,5,5,5,15,Champions
C03954,48,5,578588.5,3,3,5,11,Loyal Customers
C05861,51,7,578053.0,3,4,5,12,Loyal Customers
C03869,17,8,577977.0,5,4,5,14,Champions
C00720,23,9,577726.5,4,5,5,14,Champions
C11152,128,7,577505.0,2,4,5,11,Loyal Customers
C17841,25,10,577368.0,4,5,5,14,Champions
C09494,4,10,577357.0,5,5,5,15,Champions
C03568,31,7,577322.0,4,4,5,13,Champions
C03461,8,4,577217.5,5,2,5,12,Loyal Customers
C10705,8,6,577095.5,5,3,5,13,Champions
C18762,2,12,577040.0,5,5,5,15,Champions
C10431,144,5,577007.5,2,3,5,10,Loyal Customers
C06047,15,3,576986.5,5,1,5,11,Loyal Customers
C15679,74,4,576977.0,3,2,5,10,Loyal Customers
C03037,14,10,576871.0,5,5,5,15,Champions
C15294,124,6,576639.5,2,3,5,10,Loyal Customers
C12624,12,8,576529.0,5,4,5,14,Champions
C11306,2,6,576178.5,5,3,5,13,Champions
C08110,2,3,576169.0,5,1,5,11,Loyal Customers
C17735,21,9,576137.5,4,5,5,14,Champions
C03908,29,7,576038.5,4,4,5,13,Champions
C13871,124,5,575889.5,2,3,5,10,Loyal Customers
C12865,2,6,575846.0,5,3,5,13,Champions
C01018,17,10,575625.5,5,5,5,15,Champions
C10279,182,11,575552.5,1,5,5,11,Loyal Customers
C14380,1,8,575534.0,5,4,5,14,Champions
C15722,14,4,575486.0,5,2,5,12,Loyal Customers
C02201,60,11,575413.5,3,5,5,13,Champions
C01249,76,6,575137.5,3,3,5,11,Loyal Customers
C04432,4,7,575019.0,5,4,5,14,Champions
C13997,10,8,574739.5,5,4,5,14,Champions
C12066,47,6,574441.5,3,3,5,11,Loyal Customers
C01230,72,4,574404.0,3,2,5,10,Loyal Customers
C10375,110,6,574363.5,2,3,5,10,Loyal Customers
C09618,20,7,574188.0,4,4,5,13,Champions
C06193,14,10,573972.5,5,5,5,15,Champions
C12689,89,7,573933.5,2,4,5,11,Loyal Customers
C03582,64,6,573893.0,3,3,5,11,Loyal Customers
C11777,27,12,573867.0,4,5,5,14,Champions
C08811,2,11,573842.5,5,5,5,15,Champions
C06517,18,11,573726.0,4,5,5,14,Champions
C14000,5,6,573467.0,5,3,5,13,Champions
C04724,23,7,573401.5,4,4,5,13,Champions
C07546,1,9,573385.0,5,5,5,15,Champions
C00080,149,5,573324.0,2,3,5,10,Loyal Customers
C01480,38,8,573297.5,4,4,5,13,Champions
C15269,4,7,573274.0,5,4,5,14,Champions
C14401,87,7,573243.5,2,4,5,11,Loyal Customers
C18310,95,9,573201.0,2,5,5,12,Loyal Customers
C18753,2,12,573120.0,5,5,5,15,Champions
C04565,24,12,572654.0,4,5,5,14,Champions
C02569,17,8,572621.0,5,4,5,14,Champions
C02080,11,8,572528.0,5,4,5,14,Champions
C01740,34,9,572507.5,4,5,5,14,Champions
C08140,4,5,572397.0,5,3,5,13,Champions
C07800,10,8,571854.5,5,4,5,14,Champions
C04531,23,10,571771.0,4,5,5,14,Champions
C04128,6,9,571526.0,5,5,5,15,Champions
C00878,12,5,571489.0,5,3,5,13,Champions
C11623,44,6,571378.5,3,3,5,11,Loyal Customers
C05729,21,8,571172.5,4,4,5,13,Champions
C05553,88,6,570956.0,2,3,5,10,Loyal Customers
C01993,17,8,570925.0,5,4,5,14,Champions
C09963,40,7,570901.5,3,4,5,12,Loyal Customers
C15191,14,7,570835.5,5,4,5,14,Champions
C16526,15,9,570834.0,5,5,5,15,Champions
C13351,126,7,570785.0,2,4,5,11,Loyal Customers
C09842,57,8,570751.0,3,4,5,12,Loyal Customers
C19493,162,6,570746.5,2,3,5,10,Loyal Customers
C09617,31,7,570738.0,4,4,5,13,Champions
C05637,80,6,570576.5,2,3,5,10,Loyal Customers
C09590,23,5,570477.5,4,3,5,12,Loyal Customers
C16986,4,9,570416.5,5,5,5,15,Champions
C02748,170,9,570260.5,2,5,5,12,Loyal Customers
C07283,32,9,570039.5,4,5,5,14,Champions
C06024,41,6,570010.5,3,3,5,11,Loyal Customers
C07327,24,4,569973.0,4,2,5,11,Loyal Customers
C08740,23,5,569890.0,4,3,5,12,Loyal Customers
C09310,24,7,569778.0,4,4,5,13,Champions
C18963,3,12,569726.0,5,5,5,15,Champions
C12723,1,7,569690.5,5,4,5,14,Champions
C17162,1,8,569662.5,5,4,5,14,Champions
C01788,9,10,569634.5,5,5,5,15,Champions
C15277,86,5,569509.0,2,3,5,10,Loyal Customers
C06655,4,7,569500.5,5,4,5,14,Champions
C10893,53,4,568927.5,3,2,5,10,Loyal Customers
C02418,16,8,568883.0,5,4,5,14,Champions
C13074,12,6,568473.0,5,3,5,13,Champions
C07266,1,6,568370.5,5,3,5,13,Champions
C07757,5,6,568128.0,5,3,5,13,Champions
C14226,15,7,568016.5,5,4,5,14,Champions
C06487,22,10,567837.5,4,5,5,14,Champions
C09819,5,10,567717.5,5,5,5,15,Champions
C12710,9,4,567692.0,5,2,5,12,Loyal Customers
C17199,69,10,567683.0,3,5,5,13,Champions
C04842,6,8,567666.5,5,4,5,14,Champions
C03863,47,8,567268.5,3,4,5,12,Loyal Customers
C01376,33,9,567228.0,4,5,5,14,Champions
C18999,63,8,567217.0,3,4,5,12,Loyal Customers
C02863,86,8,566753.5,2,4,5,11,Loyal Customers
C11547,12,10,566735.5,5,5,5,15,Champions
C04702,320,7,566679.0,1,4,5,10,Loyal Customers
C01737,171,7,566530.5,2,4,5,11,Loyal Customers
C01775,1,9,566337.0,5,5,5,15,Champions
C05672,26,8,566086.0,4,4,5,13,Champions
C16437,3,7,566031.0,5,4,5,14,Champions
C18298,13,8,565984.0,5,4,5,14,Champions
C11303,4,5,565824.0,5,3,5,13,Champions
C15253,28,5,565427.5,4,3,5,12,Loyal Customers
C08734,6,8,565384.0,5,4,5,14,Champions
C05646,52,8,565357.5,3,4,5,12,Loyal Customers
C16949,100,8,565284.0,2,4,5,11,Loyal Customers
C13281,2,8,565225.0,5,4,5,14,Champions
C19266,86,11,565216.0,2,5,5,12,Loyal Customers
C18139,114,11,565081.0,2,5,5,12,Loyal Customers
C09449,3,9,564749.0,5,5,5,15,Champions
C11977,95,9,564704.5,2,5,5,12,Loyal Customers
C12935,45,10,564690.0,3,5,5,13,Champions
C01309,1,7,564455.5,5,4,5,14,Champions
C13041,101,8,564363.0,2,4,5,11,Loyal Customers
C16306,11,5,564316.0,5,3,5,13,Champions
C05719,10,9,563941.5,5,5,5,15,Champions
C08372,27,3,563923.0,4,1,5,10,Loyal Customers
C05677,58,5,563808.5,3,3,5,11,Loyal Customers
C07535,34,7,563772.5,4,4,5,13,Champions
C10697,33,5,563731.0,4,3,5,12,Loyal Customers
C00888,40,6,563686.0,3,3,5,11,Loyal Customers
C13006,66,6,563679.5,3,3,5,11,Loyal Customers
C14125,1,11,563654.5,5,5,5,15,Champions
C16042,42,10,563560.0,3,5,5,13,Champions
C02960,54,8,563472.5,3,4,5,12,Loyal Customers
C17653,105,4,563451.0,2,2,5,9,Potential Customers
C02358,3,9,563392.5,5,5,5,15,Champions
C13361,15,9,563286.5,5,5,5,15,Champions
C14818,271,5,563271.5,1,3,5,9,Potential Customers
C06794,2,7,563232.0,5,4,5,14,Champions
C01806,14,4,563155.0,5,2,5,12,Loyal Customers
C17280,1,7,562795.0,5,4,5,14,Champions
C10440,15,4,562785.5,5,2,5,12,Loyal Customers
C04768,10,8,562777.5,5,4,5,14,Champions
C05354,8,7,562758.5,5,4,5,14,Champions
C05114,62,13,562504.5,3,5,5,13,Champions
C18809,71,8,562455.0,3,4,5,12,Loyal Customers
C03121,8,9,562450.0,5,5,5,15,Champions
C00157,13,7,562360.0,5,4,5,14,Champions
C19515,45,6,562246.0,3,3,5,11,Loyal Customers
C04944,26,6,561721.5,4,3,5,12,Loyal Customers
C09048,4,12,561582.5,5,5,5,15,Champions
C01603,5,7,561345.0,5,4,5,14,Champions
C04601,21,5,561284.5,4,3,5,12,Loyal Customers
C06507,21,7,560840.0,4,4,5,13,Champions
